0
0
0
0
0
0
0
0
0
0
0
0.12184
0.37633
0.7308
1.1907
1.6469
2.0902
2.476
2.8098
3.0806
3.3172
3.5334
3.6935
3.8017
3.9018
3.9454
3.9504
3.9195
3.871
3.811
3.735
3.6222
3.4925
3.3573
3.2411
3.0832
2.9085
2.7106
2.5492
2.3922
2.26
2.1758
2.1144
2.0708
2.0109
1.9777
1.9278
1.8606
1.8201
1.7811
1.7642
1.7687
1.7663
1.748
1.7392
1.7297
1.7527
1.7818
1.769
1.793
1.7984
1.7603
1.7422
1.7319
1.6968
1.629
1.5912
1.6066
1.6327
1.665
1.7147
1.7931
1.8942
1.9628
2.023
2.073
2.1262
2.1313
2.1316
2.1055
2.0784
2.0834
2.1042
2.1167
2.0914
2.0742
2.0589
2.0325
2.0393
2.0469
2.0708
2.0623
2.0604
2.0549
2.0716
2.0452
2.0163
1.9577
1.9196
1.8429
1.7801
1.7527
1.7768
1.767
1.7354
1.7414
1.7672
1.7972
1.7991
1.8145
1.8076
1.8429
1.8506
1.8603
1.8969
1.936
1.9696
1.9659
1.98
1.9559
1.9476
1.9265
1.9197
1.9495
1.9781
1.9873
1.9382
1.9369
1.8995
1.8745
1.8484
1.8028
1.7537
1.7532
1.7892
1.8631
1.9468
2.0122
2.0602
2.0581
2.0523
2.0387
2.053
2.0508
2.0627
2.0555
2.0338
1.9836
1.9142
1.8988
1.8391
1.8452
1.8307
1.7713
1.7429
1.7251
1.7471
1.7724
1.7622
1.7728
1.7815
1.8241
1.851
1.8453
1.8446
1.8537
1.8389
1.8796
1.9134
1.9837
2.0305
2.1075
2.1863
2.2365
2.2341
2.238
2.2114
2.1658
2.1111
2.0668
2.0644
2.0645
2.0315
2.0317
1.9896
2.0059
1.9977
1.9984
1.982
1.9432
1.9274
1.9661
1.987
2.0129
2.051
2.1021
2.1466
2.2116
2.2168
2.2053
2.1869
2.1514
2.1206
1.9957
1.8514
1.7566
1.6652
1.6243
1.6314
1.6364
1.6269
1.6569
1.7169
1.8149
1.8747
1.9907
2.0943
2.1962
2.3018
2.4286
2.5794
2.7412
2.8836
3.0298
3.1761
3.2827
3.3858
3.4621
3.5694
3.6568
3.7529
3.8315
3.8833
3.9087
3.9674
4.0757
4.1787
4.2684
4.3563
4.4118
4.4919
4.5512
4.6095
4.6409
4.678
4.7478
4.8001
4.8552
4.9052
4.9498
5.0077
5.0379
5.0992
5.1002
5.1183
5.1584
5.1468
5.1359
5.156
5.1492
5.1285
5.0952
5.0545
5.0499
5.0558
5.0454
5.0359
5.0501
5.1113
5.1677
5.19
5.1972
5.1596
5.1674
5.1339
5.1286
5.083
5.0332
4.9829
4.9907
4.998
5.0274
5.073
5.0951
5.1211
5.1448
5.1286
5.1381
5.1759
5.2432
5.3305
5.3786
5.3795
5.3681
5.3384
5.289
5.2419
5.19
5.1887
5.2238
5.2538
5.2912
5.3233
5.2914
5.3349
5.3942
5.5159
5.6765
5.8642
6.0276
6.1761
6.3655
6.5121
6.6333
6.7291
6.8053
6.9106
6.9876
7.1126
7.2486
7.3768
7.495
7.5833
7.6574
7.7625
7.8787
8.0168
8.1347
8.2408
8.3474
8.4473
8.4929
8.5725
8.6183
8.6374
8.6618
8.6879
8.7209
8.7853
8.8326
8.8767
8.9174
8.9107
8.882
8.8468
8.8302
8.8108
8.8282
8.8186
8.7605
8.7159
8.6965
8.6984
8.7084
8.7286
8.7377
8.7239
8.7082
8.6845
8.6951
8.6861
8.7117
8.7491
8.7793
8.8333
8.8896
8.9076
8.9525
8.9674
8.9897
9.0405
9.0753
9.1097
9.1642
9.186
9.1555
9.1009
9.0142
8.9636
8.9346
8.908
8.9338
8.9409
8.9336
8.908
8.8959
8.876
8.8252
8.7657
8.7098
8.721
8.7393
8.7442
8.7746
8.7903
8.7913
8.758
8.7437
8.7425
8.7253
8.6783
8.667
8.6719
8.6921
8.7128
8.7582
8.7851
8.804
8.8348
8.8613
8.9085
8.9578
8.9741
8.974
8.9397
8.8833
8.8382
8.8057
8.762
8.7242
8.7414
8.7688
8.784
8.7781
8.7548
8.7244
8.7147
8.686
8.6691
8.6336
8.5963
8.5865
8.6255
8.6693
8.7341
8.7995
8.8283
8.8527
8.8546
8.8579
8.8858
8.9594
8.9913
9.0261
9.0475
9.087
9.0961
9.0714
9.0773
9.0907
9.0973
9.0783
9.1079
9.1082
