22.755,23.505,24.255,25.005,25.755,26.505,27.255,28.005,28.755,29.505,30.255,31.005,31.755,32.505,33.255,34.005,34.755,35.505,36.255,37.005,37.755,38.505,39.255,40.005,40.755,41.505,42.255,43.005,43.755,44.505,45.255,46.005,46.755,47.505,48.255,49.005,49.755,50.505,51.255,52.005,52.755,53.505,54.255,55.005,55.755,56.505,57.255,58.005,58.755,59.505,60.255,61.005,61.755,62.505,63.255,64.005,64.755,65.505,66.255,67.005,67.755,68.505,69.255,70.005,70.755,71.505,72.255,73.005,73.755,74.505,75.255,76.005,76.755,77.505,78.255,79.005,79.755,80.505,81.255,82.005,82.755,83.505,84.255,85.005,85.755,86.505,87.255,88.005,88.755,89.505,90.255,91.005,91.755,92.505,93.255,94.005,94.755,95.505,96.255,97.005
24.756,25.506,26.256,27.006,27.756,28.506,29.256,30.006,30.756,31.506,32.256,33.006,33.756,34.506,35.256,36.006,36.756,37.506,38.256,39.006,39.756,40.506,41.256,42.006,42.756,43.506,44.256,45.006,45.756,46.506,47.256,48.006,48.756,49.506,50.256,51.006,51.756,52.506,53.256,54.006,54.756,55.506,56.256,57.006,57.756,58.506,59.256,60.006,60.756,61.506,62.256,63.006,63.756,64.506,65.256,66.006,66.756,67.506,68.256,69.006,69.756,70.506,71.256,72.006,72.756,73.506,74.256,75.006,75.756,76.506,77.256,78.006,78.756,79.506,80.256,81.006,81.756,82.506,83.256,84.006,84.756,85.506,86.256,87.006,87.756,88.506,89.256,90.006,90.756,91.506,92.256,93.006,93.756,94.506,95.256,96.006,96.756,97.506,98.256,99.006
26.756,27.506,28.256,29.006,29.756,30.506,31.256,32.006,32.756,33.506,34.256,35.006,35.756,36.506,37.256,38.006,38.756,39.506,40.256,41.006,41.756,42.506,43.256,44.006,44.756,45.506,46.256,47.006,47.756,48.506,49.256,50.006,50.756,51.506,52.256,53.006,53.756,54.506,55.256,56.006,56.756,57.506,58.256,59.006,59.756,60.506,61.256,62.006,62.756,63.506,64.256,65.006,65.756,66.506,67.256,68.006,68.756,69.506,70.256,71.006,71.756,72.506,73.256,74.006,74.756,75.506,76.256,77.006,77.756,78.506,79.256,80.006,80.756,81.506,82.256,83.006,83.756,84.506,85.256,86.006,86.756,87.506,88.256,89.006,89.756,90.506,91.256,92.006,92.756,93.506,94.256,95.006,95.756,96.506,97.256,98.006,98.756,99.506,100.26,101.01
28.757,29.507,30.257,31.007,31.757,32.507,33.257,34.007,34.757,35.507,36.257,37.007,37.757,38.507,39.257,40.007,40.757,41.507,42.257,43.007,43.757,44.507,45.257,46.007,46.757,47.507,48.257,49.007,49.757,50.507,51.257,52.007,52.757,53.507,54.257,55.007,55.757,56.507,57.257,58.007,58.757,59.507,60.257,61.007,61.757,62.507,63.257,64.007,64.757,65.507,66.257,67.007,67.757,68.507,69.257,70.007,70.757,71.507,72.257,73.007,73.757,74.507,75.257,76.007,76.757,77.507,78.257,79.007,79.757,80.507,81.257,82.007,82.757,83.507,84.257,85.007,85.757,86.507,87.257,88.007,88.757,89.507,90.257,91.007,91.757,92.507,93.257,94.007,94.757,95.507,96.257,97.007,97.757,98.507,99.257,100.01,100.76,101.51,102.26,103.01
30.757,31.507,32.257,33.007,33.757,34.507,35.257,36.007,36.757,37.507,38.257,39.007,39.757,40.507,41.257,42.007,42.757,43.507,44.257,45.007,45.757,46.507,47.257,48.007,48.757,49.507,50.257,51.007,51.757,52.507,53.257,54.007,54.757,55.507,56.257,57.007,57.757,58.507,59.257,60.007,60.757,61.507,62.257,63.007,63.757,64.507,65.257,66.007,66.757,67.507,68.257,69.007,69.757,70.507,71.257,72.007,72.757,73.507,74.257,75.007,75.757,76.507,77.257,78.007,78.757,79.507,80.257,81.007,81.757,82.507,83.257,84.007,84.757,85.507,86.257,87.007,87.757,88.507,89.257,90.007,90.757,91.507,92.257,93.007,93.757,94.507,95.257,96.007,96.757,97.507,98.257,99.007,99.757,100.51,101.26,102.01,102.76,103.51,104.26,105.01
32.758,33.508,34.258,35.008,35.758,36.508,37.258,38.008,38.758,39.508,40.258,41.008,41.758,42.508,43.258,44.008,44.758,45.508,46.258,47.008,47.758,48.508,49.258,50.008,50.758,51.508,52.258,53.008,53.758,54.508,55.258,56.008,56.758,57.508,58.258,59.008,59.758,60.508,61.258,62.008,62.758,63.508,64.258,65.008,65.758,66.508,67.258,68.008,68.758,69.508,70.258,71.008,71.758,72.508,73.258,74.008,74.758,75.508,76.258,77.008,77.758,78.508,79.258,80.008,80.758,81.508,82.258,83.008,83.758,84.508,85.258,86.008,86.758,87.508,88.258,89.008,89.758,90.508,91.258,92.008,92.758,93.508,94.258,95.008,95.758,96.508,97.258,98.008,98.758,99.508,100.26,101.01,101.76,102.51,103.26,104.01,104.76,105.51,106.26,107.01
34.758,35.508,36.258,37.008,37.758,38.508,39.258,40.008,40.758,41.508,42.258,43.008,43.758,44.508,45.258,46.008,46.758,47.508,48.258,49.008,49.758,50.508,51.258,52.008,52.758,53.508,54.258,55.008,55.758,56.508,57.258,58.008,58.758,59.508,60.258,61.008,61.758,62.508,63.258,64.008,64.758,65.508,66.258,67.008,67.758,68.508,69.258,70.008,70.758,71.508,72.258,73.008,73.758,74.508,75.258,76.008,76.758,77.508,78.258,79.008,79.758,80.508,81.258,82.008,82.758,83.508,84.258,85.008,85.758,86.508,87.258,88.008,88.758,89.508,90.258,91.008,91.758,92.508,93.258,94.008,94.758,95.508,96.258,97.008,97.758,98.508,99.258,100.01,100.76,101.51,102.26,103.01,103.76,104.51,105.26,106.01,106.76,107.51,108.26,109.01
36.759,37.509,38.259,39.009,39.759,40.509,41.259,42.009,42.759,43.509,44.259,45.009,45.759,46.509,47.259,48.009,48.759,49.509,50.259,51.009,51.759,52.509,53.259,54.009,54.759,55.509,56.259,57.009,57.759,58.509,59.259,60.009,60.759,61.509,62.259,63.009,63.759,64.509,65.259,66.009,66.759,67.509,68.259,69.009,69.759,70.509,71.259,72.009,72.759,73.509,74.259,75.009,75.759,76.509,77.259,78.009,78.759,79.509,80.259,81.009,81.759,82.509,83.259,84.009,84.759,85.509,86.259,87.009,87.759,88.509,89.259,90.009,90.759,91.509,92.259,93.009,93.759,94.509,95.259,96.009,96.759,97.509,98.259,99.009,99.759,100.51,101.26,102.01,102.76,103.51,104.26,105.01,105.76,106.51,107.26,108.01,108.76,109.51,110.26,111.01
38.759,39.509,40.259,41.009,41.759,42.509,43.259,44.009,44.759,45.509,46.259,47.009,47.759,48.509,49.259,50.009,50.759,51.509,52.259,53.009,53.759,54.509,55.259,56.009,56.759,57.509,58.259,59.009,59.759,60.509,61.259,62.009,62.759,63.509,64.259,65.009,65.759,66.509,67.259,68.009,68.759,69.509,70.259,71.009,71.759,72.509,73.259,74.009,74.759,75.509,76.259,77.009,77.759,78.509,79.259,80.009,80.759,81.509,82.259,83.009,83.759,84.509,85.259,86.009,86.759,87.509,88.259,89.009,89.759,90.509,91.259,92.009,92.759,93.509,94.259,95.009,95.759,96.509,97.259,98.009,98.759,99.509,100.26,101.01,101.76,102.51,103.26,104.01,104.76,105.51,106.26,107.01,107.76,108.51,109.26,110.01,110.76,111.51,112.26,113.01
40.76,41.51,42.26,43.01,43.76,44.51,45.26,46.01,46.76,47.51,48.26,49.01,49.76,50.51,51.26,52.01,52.76,53.51,54.26,55.01,55.76,56.51,57.26,58.01,58.76,59.51,60.26,61.01,61.76,62.51,63.26,64.01,64.76,65.51,66.26,67.01,67.76,68.51,69.26,70.01,70.76,71.51,72.26,73.01,73.76,74.51,75.26,76.01,76.76,77.51,78.26,79.01,79.76,80.51,81.26,82.01,82.76,83.51,84.26,85.01,85.76,86.51,87.26,88.01,88.76,89.51,90.26,91.01,91.76,92.51,93.26,94.01,94.76,95.51,96.26,97.01,97.76,98.51,99.26,100.01,100.76,101.51,102.26,103.01,103.76,104.51,105.26,106.01,106.76,107.51,108.26,109.01,109.76,110.51,111.26,112.01,112.76,113.51,114.26,115.01
42.76,43.51,44.26,45.01,45.76,46.51,47.26,48.01,48.76,49.51,50.26,51.01,51.76,52.51,53.26,54.01,54.76,55.51,56.26,57.01,57.76,58.51,59.26,60.01,60.76,61.51,62.26,63.01,63.76,64.51,65.26,66.01,66.76,67.51,68.26,69.01,69.76,70.51,71.26,72.01,72.76,73.51,74.26,75.01,75.76,76.51,77.26,78.01,78.76,79.51,80.26,81.01,81.76,82.51,83.26,84.01,84.76,85.51,86.26,87.01,87.76,88.51,89.26,90.01,90.76,91.51,92.26,93.01,93.76,94.51,95.26,96.01,96.76,97.51,98.26,99.01,99.76,100.51,101.26,102.01,102.76,103.51,104.26,105.01,105.76,106.51,107.26,108.01,108.76,109.51,110.26,111.01,111.76,112.51,113.26,114.01,114.76,115.51,116.26,117.01
44.761,45.511,46.261,47.011,47.761,48.511,49.261,50.011,50.761,51.511,52.261,53.011,53.761,54.511,55.261,56.011,56.761,57.511,58.261,59.011,59.761,60.511,61.261,62.011,62.761,63.511,64.261,65.011,65.761,66.511,67.261,68.011,68.761,69.511,70.261,71.011,71.761,72.511,73.261,74.011,74.761,75.511,76.261,77.011,77.761,78.511,79.261,80.011,80.761,81.511,82.261,83.011,83.761,84.511,85.261,86.011,86.761,87.511,88.261,89.011,89.761,90.511,91.261,92.011,92.761,93.511,94.261,95.011,95.761,96.511,97.261,98.011,98.761,99.511,100.26,101.01,101.76,102.51,103.26,104.01,104.76,105.51,106.26,107.01,107.76,108.51,109.26,110.01,110.76,111.51,112.26,113.01,113.76,114.51,115.26,116.01,116.76,117.51,118.26,119.01
46.761,47.511,48.261,49.011,49.761,50.511,51.261,52.011,52.761,53.511,54.261,55.011,55.761,56.511,57.261,58.011,58.761,59.511,60.261,61.011,61.761,62.511,63.261,64.011,64.761,65.511,66.261,67.011,67.761,68.511,69.261,70.011,70.761,71.511,72.261,73.011,73.761,74.511,75.261,76.011,76.761,77.511,78.261,79.011,79.761,80.511,81.261,82.011,82.761,83.511,84.261,85.011,85.761,86.511,87.261,88.011,88.761,89.511,90.261,91.011,91.761,92.511,93.261,94.011,94.761,95.511,96.261,97.011,97.761,98.511,99.261,100.01,100.76,101.51,102.26,103.01,103.76,104.51,105.26,106.01,106.76,107.51,108.26,109.01,109.76,110.51,111.26,112.01,112.76,113.51,114.26,115.01,115.76,116.51,117.26,118.01,118.76,119.51,120.26,121.01
48.762,49.512,50.262,51.012,51.762,52.512,53.262,54.012,54.762,55.512,56.262,57.012,57.762,58.512,59.262,60.012,60.762,61.512,62.262,63.012,63.762,64.512,65.262,66.012,66.762,67.512,68.262,69.012,69.762,70.512,71.262,72.012,72.762,73.512,74.262,75.012,75.762,76.512,77.262,78.012,78.762,79.512,80.262,81.012,81.762,82.512,83.262,84.012,84.762,85.512,86.262,87.012,87.762,88.512,89.262,90.012,90.762,91.512,92.262,93.012,93.762,94.512,95.262,96.012,96.762,97.512,98.262,99.012,99.762,100.51,101.26,102.01,102.76,103.51,104.26,105.01,105.76,106.51,107.26,108.01,108.76,109.51,110.26,111.01,111.76,112.51,113.26,114.01,114.76,115.51,116.26,117.01,117.76,118.51,119.26,120.01,120.76,121.51,122.26,123.01
50.762,51.512,52.262,53.012,53.762,54.512,55.262,56.012,56.762,57.512,58.262,59.012,59.762,60.512,61.262,62.012,62.762,63.512,64.262,65.012,65.762,66.512,67.262,68.012,68.762,69.512,70.262,71.012,71.762,72.512,73.262,74.012,74.762,75.512,76.262,77.012,77.762,78.512,79.262,80.012,80.762,81.512,82.262,83.012,83.762,84.512,85.262,86.012,86.762,87.512,88.262,89.012,89.762,90.512,91.262,92.012,92.762,93.512,94.262,95.012,95.762,96.512,97.262,98.012,98.762,99.512,100.26,101.01,101.76,102.51,103.26,104.01,104.76,105.51,106.26,107.01,107.76,108.51,109.26,110.01,110.76,111.51,112.26,113.01,113.76,114.51,115.26,116.01,116.76,117.51,118.26,119.01,119.76,120.51,121.26,122.01,122.76,123.51,124.26,125.01
52.763,53.513,54.263,55.013,55.763,56.513,57.263,58.013,58.763,59.513,60.263,61.013,61.763,62.513,63.263,64.013,64.763,65.513,66.263,67.013,67.763,68.513,69.263,70.013,70.763,71.513,72.263,73.013,73.763,74.513,75.263,76.013,76.763,77.513,78.263,79.013,79.763,80.513,81.263,82.013,82.763,83.513,84.263,85.013,85.763,86.513,87.263,88.013,88.763,89.513,90.263,91.013,91.763,92.513,93.263,94.013,94.763,95.513,96.263,97.013,97.763,98.513,99.263,100.01,100.76,101.51,102.26,103.01,103.76,104.51,105.26,106.01,106.76,107.51,108.26,109.01,109.76,110.51,111.26,112.01,112.76,113.51,114.26,115.01,115.76,116.51,117.26,118.01,118.76,119.51,120.26,121.01,121.76,122.51,123.26,124.01,124.76,125.51,126.26,127.01
54.763,55.513,56.263,57.013,57.763,58.513,59.263,60.013,60.763,61.513,62.263,63.013,63.763,64.513,65.263,66.013,66.763,67.513,68.263,69.013,69.763,70.513,71.263,72.013,72.763,73.513,74.263,75.013,75.763,76.513,77.263,78.013,78.763,79.513,80.263,81.013,81.763,82.513,83.263,84.013,84.763,85.513,86.263,87.013,87.763,88.513,89.263,90.013,90.763,91.513,92.263,93.013,93.763,94.513,95.263,96.013,96.763,97.513,98.263,99.013,99.763,100.51,101.26,102.01,102.76,103.51,104.26,105.01,105.76,106.51,107.26,108.01,108.76,109.51,110.26,111.01,111.76,112.51,113.26,114.01,114.76,115.51,116.26,117.01,117.76,118.51,119.26,120.01,120.76,121.51,122.26,123.01,123.76,124.51,125.26,126.01,126.76,127.51,128.26,129.01
56.764,57.514,58.264,59.014,59.764,60.514,61.264,62.014,62.764,63.514,64.264,65.014,65.764,66.514,67.264,68.014,68.764,69.514,70.264,71.014,71.764,72.514,73.264,74.014,74.764,75.514,76.264,77.014,77.764,78.514,79.264,80.014,80.764,81.514,82.264,83.014,83.764,84.514,85.264,86.014,86.764,87.514,88.264,89.014,89.764,90.514,91.264,92.014,92.764,93.514,94.264,95.014,95.764,96.514,97.264,98.014,98.764,99.514,100.26,101.01,101.76,102.51,103.26,104.01,104.76,105.51,106.26,107.01,107.76,108.51,109.26,110.01,110.76,111.51,112.26,113.01,113.76,114.51,115.26,116.01,116.76,117.51,118.26,119.01,119.76,120.51,121.26,122.01,122.76,123.51,124.26,125.01,125.76,126.51,127.26,128.01,128.76,129.51,130.26,131.01
58.764,59.514,60.264,61.014,61.764,62.514,63.264,64.014,64.764,65.514,66.264,67.014,67.764,68.514,69.264,70.014,70.764,71.514,72.264,73.014,73.764,74.514,75.264,76.014,76.764,77.514,78.264,79.014,79.764,80.514,81.264,82.014,82.764,83.514,84.264,85.014,85.764,86.514,87.264,88.014,88.764,89.514,90.264,91.014,91.764,92.514,93.264,94.014,94.764,95.514,96.264,97.014,97.764,98.514,99.264,100.01,100.76,101.51,102.26,103.01,103.76,104.51,105.26,106.01,106.76,107.51,108.26,109.01,109.76,110.51,111.26,112.01,112.76,113.51,114.26,115.01,115.76,116.51,117.26,118.01,118.76,119.51,120.26,121.01,121.76,122.51,123.26,124.01,124.76,125.51,126.26,127.01,127.76,128.51,129.26,130.01,130.76,131.51,132.26,133.01
60.765,61.515,62.265,63.015,63.765,64.515,65.265,66.015,66.765,67.515,68.265,69.015,69.765,70.515,71.265,72.015,72.765,73.515,74.265,75.015,75.765,76.515,77.265,78.015,78.765,79.515,80.265,81.015,81.765,82.515,83.265,84.015,84.765,85.515,86.265,87.015,87.765,88.515,89.265,90.015,90.765,91.515,92.265,93.015,93.765,94.515,95.265,96.015,96.765,97.515,98.265,99.015,99.765,100.51,101.26,102.01,102.76,103.51,104.26,105.01,105.76,106.51,107.26,108.01,108.76,109.51,110.26,111.01,111.76,112.51,113.26,114.01,114.76,115.51,116.26,117.01,117.76,118.51,119.26,120.01,120.76,121.51,122.26,123.01,123.76,124.51,125.26,126.01,126.76,127.51,128.26,129.01,129.76,130.51,131.26,132.01,132.76,133.51,134.26,135.01
62.765,63.515,64.265,65.015,65.765,66.515,67.265,68.015,68.765,69.515,70.265,71.015,71.765,72.515,73.265,74.015,74.765,75.515,76.265,77.015,77.765,78.515,79.265,80.015,80.765,81.515,82.265,83.015,83.765,84.515,85.265,86.015,86.765,87.515,88.265,89.015,89.765,90.515,91.265,92.015,92.765,93.515,94.265,95.015,95.765,96.515,97.265,98.015,98.765,99.515,100.27,101.02,101.77,102.52,103.27,104.02,104.77,105.52,106.27,107.02,107.77,108.52,109.27,110.02,110.77,111.52,112.27,113.02,113.77,114.52,115.27,116.02,116.77,117.52,118.27,119.02,119.77,120.52,121.27,122.02,122.77,123.52,124.27,125.02,125.77,126.52,127.27,128.02,128.77,129.52,130.27,131.02,131.77,132.52,133.27,134.02,134.77,135.52,136.27,137.02
64.766,65.516,66.266,67.016,67.766,68.516,69.266,70.016,70.766,71.516,72.266,73.016,73.766,74.516,75.266,76.016,76.766,77.516,78.266,79.016,79.766,80.516,81.266,82.016,82.766,83.516,84.266,85.016,85.766,86.516,87.266,88.016,88.766,89.516,90.266,91.016,91.766,92.516,93.266,94.016,94.766,95.516,96.266,97.016,97.766,98.516,99.266,100.02,100.77,101.52,102.27,103.02,103.77,104.52,105.27,106.02,106.77,107.52,108.27,109.02,109.77,110.52,111.27,112.02,112.77,113.52,114.27,115.02,115.77,116.52,117.27,118.02,118.77,119.52,120.27,121.02,121.77,122.52,123.27,124.02,124.77,125.52,126.27,127.02,127.77,128.52,129.27,130.02,130.77,131.52,132.27,133.02,133.77,134.52,135.27,136.02,136.77,137.52,138.27,139.02
66.766,67.516,68.266,69.016,69.766,70.516,71.266,72.016,72.766,73.516,74.266,75.016,75.766,76.516,77.266,78.016,78.766,79.516,80.266,81.016,81.766,82.516,83.266,84.016,84.766,85.516,86.266,87.016,87.766,88.516,89.266,90.016,90.766,91.516,92.266,93.016,93.766,94.516,95.266,96.016,96.766,97.516,98.266,99.016,99.766,100.52,101.27,102.02,102.77,103.52,104.27,105.02,105.77,106.52,107.27,108.02,108.77,109.52,110.27,111.02,111.77,112.52,113.27,114.02,114.77,115.52,116.27,117.02,117.77,118.52,119.27,120.02,120.77,121.52,122.27,123.02,123.77,124.52,125.27,126.02,126.77,127.52,128.27,129.02,129.77,130.52,131.27,132.02,132.77,133.52,134.27,135.02,135.77,136.52,137.27,138.02,138.77,139.52,140.27,141.02
68.767,69.517,70.267,71.017,71.767,72.517,73.267,74.017,74.767,75.517,76.267,77.017,77.767,78.517,79.267,80.017,80.767,81.517,82.267,83.017,83.767,84.517,85.267,86.017,86.767,87.517,88.267,89.017,89.767,90.517,91.267,92.017,92.767,93.517,94.267,95.017,95.767,96.517,97.267,98.017,98.767,99.517,100.27,101.02,101.77,102.52,103.27,104.02,104.77,105.52,106.27,107.02,107.77,108.52,109.27,110.02,110.77,111.52,112.27,113.02,113.77,114.52,115.27,116.02,116.77,117.52,118.27,119.02,119.77,120.52,121.27,122.02,122.77,123.52,124.27,125.02,125.77,126.52,127.27,128.02,128.77,129.52,130.27,131.02,131.77,132.52,133.27,134.02,134.77,135.52,136.27,137.02,137.77,138.52,139.27,140.02,140.77,141.52,142.27,143.02
70.767,71.517,72.267,73.017,73.767,74.517,75.267,76.017,76.767,77.517,78.267,79.017,79.767,80.517,81.267,82.017,82.767,83.517,84.267,85.017,85.767,86.517,87.267,88.017,88.767,89.517,90.267,91.017,91.767,92.517,93.267,94.017,94.767,95.517,96.267,97.017,97.767,98.517,99.267,100.02,100.77,101.52,102.27,103.02,103.77,104.52,105.27,106.02,106.77,107.52,108.27,109.02,109.77,110.52,111.27,112.02,112.77,113.52,114.27,115.02,115.77,116.52,117.27,118.02,118.77,119.52,120.27,121.02,121.77,122.52,123.27,124.02,124.77,125.52,126.27,127.02,127.77,128.52,129.27,130.02,130.77,131.52,132.27,133.02,133.77,134.52,135.27,136.02,136.77,137.52,138.27,139.02,139.77,140.52,141.27,142.02,142.77,143.52,144.27,145.02
