13.1,35.31
13.15,35.31
13.2,35.31
13.25,35.31
13.3,35.37
13.35,35.37
13.4,35.37
13.45,35.37
13.5,35.37
13.55,35.37
13.6,35.37
13.65,35.37
13.7,35.37
13.75,35.37
13.8,35.37
13.85,35.37
13.9,35.37
13.95,35.37
14,35.37
14.05,35.37
14.1,35.37
14.15,35.37
14.2,35.37
14.25,35.37
14.3,35.37
14.35,35.37
14.4,35.37
14.45,35.37
14.5,35.37
14.55,35.37
14.6,35.37
14.65,35.37
14.7,35.37
14.75,35.37
14.8,35.43
14.85,35.43
14.9,35.43
14.95,35.43
15,35.43
15.05,35.43
15.1,35.43
15.15,35.43
15.2,35.43
15.25,35.43
15.3,35.43
15.35,35.43
15.4,35.43
15.45,35.43
15.5,35.43
15.55,35.43
15.6,35.43
15.65,35.43
15.7,35.43
15.75,35.43
15.8,35.5
15.85,35.5
15.9,35.5
15.95,35.5
16,35.5
16.05,35.5
16.1,35.5
16.15,35.5
16.2,35.5
16.25,35.5
16.3,35.5
16.35,35.5
16.4,35.5
16.45,35.5
16.5,35.5
16.55,35.5
16.6,35.5
16.65,35.5
16.7,35.5
16.75,35.5
16.8,35.5
16.85,35.5
16.9,35.5
16.95,35.5
17,35.5
17.05,35.5
17.1,35.5
17.15,35.5
17.2,35.5
17.25,35.5
17.3,35.56
17.35,35.56
17.4,35.56
17.45,35.56
17.5,35.56
17.55,35.56
17.6,35.56
17.65,35.56
17.7,35.56
17.75,35.56
17.8,35.62
17.85,35.62
17.9,35.62
17.95,35.62
18,35.62
18.05,35.62
18.1,35.62
18.15,35.62
18.2,35.62
18.25,35.62
18.3,35.62
18.35,35.62
18.4,35.62
18.45,35.62
18.5,35.62
18.55,35.62
18.6,35.62
18.65,35.62
18.7,35.62
18.75,35.62
18.8,35.62
18.85,35.62
18.9,35.62
18.95,35.62
19,35.62
19.05,35.62
19.1,35.62
19.15,35.62
19.2,35.62
19.25,35.62
19.3,35.68
19.35,35.68
19.4,35.68
19.45,35.68
19.5,35.68
19.55,35.68
19.6,35.68
19.65,35.68
19.7,35.68
19.75,35.68
19.8,35.68
19.85,35.68
19.9,35.68
19.95,35.68
20,35.68
20.05,35.68
20.1,35.68
20.15,35.68
20.2,35.68
20.25,35.68
20.3,35.75
20.35,35.75
20.4,35.75
20.45,35.75
20.5,35.75
20.55,35.75
20.6,35.75
20.65,35.75
20.7,35.75
20.75,35.75
20.8,35.75
20.85,35.75
20.9,35.75
20.95,35.75
21,35.75
21.05,35.75
21.1,35.75
21.15,35.75
21.2,35.75
21.25,35.75
21.3,35.75
21.35,35.75
21.4,35.75
21.45,35.75
21.5,35.75
21.55,35.75
21.6,35.75
21.65,35.75
21.7,35.75
21.75,35.75
21.8,35.75
21.85,35.75
21.9,35.75
21.95,35.75
22,35.75
22.05,35.75
22.1,35.75
22.15,35.75
22.2,35.75
22.25,35.81
22.3,35.81
22.35,35.81
22.4,35.81
22.45,35.81
22.5,35.81
22.55,35.81
22.6,35.81
22.65,35.81
22.7,35.81
22.75,35.81
22.8,35.81
22.85,35.81
22.9,35.81
22.95,35.81
23,35.81
23.05,35.81
23.1,35.81
23.15,35.81
23.2,35.81
23.25,35.81
23.3,35.81
23.35,35.81
23.4,35.81
23.45,35.81
23.5,35.81
23.55,35.81
23.6,35.81
23.65,35.81
23.7,35.81
23.75,35.81
23.8,35.87
23.85,35.87
23.9,35.87
23.95,35.87
24,35.87
24.05,35.87
24.1,35.87
24.15,35.87
24.2,35.87
24.25,35.87
24.3,35.87
24.35,35.87
24.4,35.87
24.45,35.87
24.5,35.87
24.55,35.87
24.6,35.87
24.65,35.87
24.7,35.87
24.75,35.87
24.8,35.87
24.85,35.87
24.9,35.87
24.95,35.87
25,35.87
25.05,35.87
25.1,35.87
25.15,35.87
25.2,35.87
25.25,35.87
25.3,35.87
25.35,35.87
25.4,35.87
25.45,35.87
25.5,35.87
25.55,35.87
25.6,35.87
25.65,35.87
25.7,35.87
25.75,35.93
25.8,35.93
25.85,35.93
25.9,35.93
25.95,35.93
26,35.93
26.05,35.93
26.1,35.93
26.15,35.93
26.2,35.93
26.25,35.93
26.3,35.93
26.35,35.93
26.4,35.93
26.45,35.93
26.5,35.93
26.55,35.93
26.6,35.93
26.65,35.93
26.7,35.93
26.75,35.93
26.8,35.93
26.85,35.93
26.9,35.93
26.95,35.93
27,35.93
27.05,35.93
27.1,35.93
27.15,35.93
27.2,35.93
27.25,35.93
27.3,35.93
27.35,35.93
27.4,35.93
27.45,35.93
27.5,35.93
27.55,35.93
27.6,35.93
27.65,35.93
27.7,35.93
27.75,35.93
27.8,35.93
27.85,35.93
27.9,35.93
27.95,35.93
28,35.93
28.05,35.93
28.1,35.93
28.15,35.93
28.2,35.93
28.25,35.93
28.3,36
28.35,36
28.4,36
28.45,36
28.5,36
28.55,36
28.6,36
28.65,36
28.7,36
28.75,36
28.8,36
28.85,36
28.9,36
28.95,36
29,36
29.05,36
29.1,36
29.15,36
29.2,36
29.25,36
29.3,36
29.35,36
29.4,36
29.45,36
29.5,36
29.55,36
29.6,36
29.65,36
29.7,36
29.75,36
29.8,36.06
29.85,36.06
29.9,36.06
29.95,36.06
30,36.06
30.05,36.06
30.1,36.06
30.15,36.06
30.2,36.06
30.25,36.06
30.3,36.06
30.35,36.06
30.4,36.06
30.45,36.06
30.5,36.06
30.55,36.06
30.6,36.06
30.65,36.06
30.7,36.06
30.75,36.06
30.8,36.06
30.85,36.06
30.9,36.06
30.95,36.06
31,36.06
31.05,36.06
31.1,36.06
31.15,36.06
31.2,36.06
31.25,36.06
31.3,36.06
31.35,36.06
31.4,36.06
31.45,36.06
31.5,36.06
31.55,36.06
31.6,36.06
31.65,36.06
31.7,36.06
31.75,36.06
31.8,36.12
31.85,36.12
31.9,36.12
31.95,36.12
32,36.12
32.05,36.12
32.1,36.12
32.15,36.12
32.2,36.12
32.25,36.12
32.3,36.12
32.35,36.12
32.4,36.12
32.45,36.12
32.5,36.12
32.55,36.12
32.6,36.12
32.65,36.12
32.7,36.12
32.75,36.12
32.8,36.12
32.85,36.12
32.9,36.12
32.95,36.12
33,36.12
33.05,36.12
33.1,36.12
33.15,36.12
33.2,36.12
33.25,36.12
33.3,36.12
33.35,36.12
33.4,36.12
33.45,36.12
33.5,36.12
33.55,36.12
33.6,36.12
33.65,36.12
33.7,36.12
33.75,36.12
33.8,36.12
33.85,36.12
33.9,36.12
33.95,36.12
34,36.12
34.05,36.12
34.1,36.12
34.15,36.12
34.2,36.12
34.25,36.12
34.3,36.12
34.35,36.12
34.4,36.12
34.45,36.12
34.5,36.12
34.55,36.12
34.6,36.12
34.65,36.12
34.7,36.12
34.75,36.12
34.8,36.12
34.85,36.12
34.9,36.12
34.95,36.12
35,36.12
35.05,36.12
35.1,36.12
35.15,36.12
35.2,36.12
35.25,36.12
35.3,36.18
35.35,36.18
35.4,36.18
35.45,36.18
35.5,36.18
35.55,36.18
35.6,36.18
35.65,36.18
35.7,36.18
35.75,36.18
35.8,36.12
35.85,36.12
35.9,36.12
35.95,36.12
36,36.12
36.05,36.12
36.1,36.12
36.15,36.12
36.2,36.12
36.25,36.18
36.3,36.18
36.35,36.18
36.4,36.18
36.45,36.18
36.5,36.18
36.55,36.18
36.6,36.18
36.65,36.18
36.7,36.18
36.75,36.18
36.8,36.18
36.85,36.18
36.9,36.18
36.95,36.18
37,36.18
37.05,36.18
37.1,36.18
37.15,36.18
37.2,36.18
37.25,36.18
37.3,36.18
37.35,36.18
37.4,36.18
37.45,36.18
37.5,36.18
37.55,36.18
37.6,36.18
37.65,36.18
37.7,36.18
37.75,36.18
37.8,36.18
37.85,36.18
37.9,36.18
37.95,36.18
38,36.18
38.05,36.18
38.1,36.18
38.15,36.18
38.2,36.18
38.25,36.18
38.3,36.18
38.35,36.18
38.4,36.18
38.45,36.18
38.5,36.18
38.55,36.18
38.6,36.18
38.65,36.18
38.7,36.18
38.75,36.18
38.8,36.18
38.85,36.18
38.9,36.18
38.95,36.18
39,36.18
39.05,36.18
39.1,36.18
39.15,36.18
39.2,36.18
39.25,36.18
39.3,36.18
39.35,36.18
39.4,36.18
39.45,36.18
39.5,36.18
39.55,36.18
39.6,36.18
39.65,36.18
39.7,36.18
39.75,36.18
39.8,36.18
39.85,36.18
39.9,36.18
39.95,36.18
40,36.18
40.05,36.18
40.1,36.18
40.15,36.18
40.2,36.18
40.25,36.18
40.3,36.25
40.35,36.25
40.4,36.25
40.45,36.25
40.5,36.25
40.55,36.25
40.6,36.25
40.65,36.25
40.7,36.25
40.75,36.25
40.8,36.25
40.85,36.25
40.9,36.25
40.95,36.25
41,36.25
41.05,36.25
41.1,36.25
41.15,36.25
41.2,36.25
41.25,36.25
41.3,36.25
41.35,36.25
41.4,36.25
41.45,36.25
41.5,36.25
41.55,36.25
41.6,36.25
41.65,36.25
41.7,36.25
41.75,36.25
41.8,36.25
41.85,36.25
41.9,36.25
41.95,36.25
42,36.25
42.05,36.25
42.1,36.25
42.15,36.25
42.2,36.25
42.25,36.25
42.3,36.25
42.35,36.25
42.4,36.25
42.45,36.25
42.5,36.25
42.55,36.25
42.6,36.25
42.65,36.25
42.7,36.25
42.75,36.25
42.8,36.25
42.85,36.25
42.9,36.25
42.95,36.25
43,36.25
43.05,36.25
43.1,36.25
43.15,36.25
43.2,36.25
43.25,36.25
43.3,36.25
43.35,36.25
43.4,36.25
43.45,36.25
43.5,36.25
43.55,36.25
43.6,36.25
43.65,36.25
43.7,36.25
43.75,36.25
43.8,36.25
43.85,36.25
43.9,36.25
43.95,36.25
44,36.25
44.05,36.25
44.1,36.25
44.15,36.25
44.2,36.25
44.25,36.25
44.3,36.25
44.35,36.25
44.4,36.25
44.45,36.25
44.5,36.25
44.55,36.25
44.6,36.25
44.65,36.25
44.7,36.25
44.75,36.25
44.8,36.25
44.85,36.25
44.9,36.25
44.95,36.25
45,36.25
45.05,36.25
45.1,36.25
45.15,36.25
45.2,36.25
45.25,36.25
45.3,36.25
45.35,36.25
45.4,36.25
45.45,36.25
45.5,36.25
45.55,36.25
45.6,36.25
45.65,36.25
45.7,36.25
45.75,36.25
45.8,36.25
45.85,36.25
45.9,36.25
45.95,36.25
46,36.25
46.05,36.25
46.1,36.25
46.15,36.25
46.2,36.25
46.25,36.25
46.3,36.25
46.35,36.25
46.4,36.25
46.45,36.25
46.5,36.25
46.55,36.25
46.6,36.25
46.65,36.25
46.7,36.25
46.75,36.25
46.8,36.25
46.85,36.25
46.9,36.25
46.95,36.25
47,36.25
47.05,36.25
47.1,36.25
47.15,36.25
47.2,36.25
47.25,36.25
47.3,36.25
47.35,36.25
47.4,36.25
47.45,36.25
47.5,36.25
47.55,36.25
47.6,36.25
47.65,36.25
47.7,36.25
47.75,36.25
47.8,36.31
47.85,36.31
47.9,36.31
47.95,36.31
48,36.31
48.05,36.31
48.1,36.31
48.15,36.31
48.2,36.31
48.25,36.31
48.3,36.31
48.35,36.31
48.4,36.31
48.45,36.31
48.5,36.31
48.55,36.31
48.6,36.31
48.65,36.31
48.7,36.31
48.75,36.31
48.8,36.31
48.85,36.31
48.9,36.31
48.95,36.31
49,36.31
49.05,36.31
49.1,36.31
49.15,36.31
49.2,36.31
49.25,36.31
49.3,36.31
49.35,36.31
49.4,36.31
49.45,36.31
49.5,36.31
49.55,36.31
49.6,36.31
49.65,36.31
49.7,36.31
49.75,36.31
49.8,36.31
49.85,36.31
49.9,36.31
49.95,36.31
50,36.31
50.05,36.31
50.1,36.31
50.15,36.31
50.2,36.31
50.25,36.31
50.3,36.31
50.35,36.31
50.4,36.31
50.45,36.31
50.5,36.31
50.55,36.31
50.6,36.31
50.65,36.31
50.7,36.31
50.75,36.31
50.8,36.25
50.85,36.25
50.9,36.25
50.95,36.25
51,36.25
51.05,36.25
51.1,36.25
51.15,36.25
51.2,36.25
51.25,36.25
51.3,36.31
51.35,36.31
51.4,36.31
51.45,36.31
51.5,36.31
51.55,36.31
51.6,36.31
51.65,36.31
51.7,36.31
51.75,36.31
51.8,36.31
51.85,36.31
51.9,36.31
51.95,36.31
52,36.31
52.05,36.31
52.1,36.31
52.15,36.31
52.2,36.31
52.25,36.31
52.3,36.25
52.35,36.25
52.4,36.25
52.45,36.25
52.5,36.25
52.55,36.25
52.6,36.25
52.65,36.25
52.7,36.25
52.75,36.25
52.8,36.31
52.85,36.31
52.9,36.31
52.95,36.31
53,36.31
53.05,36.31
53.1,36.31
53.15,36.31
53.2,36.31
53.25,36.31
53.3,36.31
53.35,36.31
53.4,36.31
53.45,36.31
53.5,36.31
53.55,36.31
53.6,36.31
53.65,36.31
53.7,36.31
53.75,36.31
53.8,36.31
53.85,36.31
53.9,36.31
53.95,36.31
54,36.31
54.05,36.31
54.1,36.31
54.15,36.31
54.2,36.31
54.25,36.31
54.3,36.31
54.35,36.31
54.4,36.31
54.45,36.31
54.5,36.31
54.55,36.31
54.6,36.31
54.65,36.31
54.7,36.31
54.75,36.31
54.8,36.31
54.85,36.31
54.9,36.31
54.95,36.31
55,36.31
55.05,36.31
55.1,36.31
55.15,36.31
55.2,36.31
55.25,36.31
55.3,36.31
55.35,36.31
55.4,36.31
55.45,36.31
55.5,36.31
55.55,36.31
55.6,36.31
55.65,36.31
55.7,36.31
55.75,36.31
55.8,36.37
55.85,36.37
55.9,36.37
55.95,36.37
56,36.37
56.05,36.37
56.1,36.37
56.15,36.37
56.2,36.37
56.25,36.37
56.3,36.37
56.35,36.37
56.4,36.37
56.45,36.37
56.5,36.37
56.55,36.37
56.6,36.37
56.65,36.37
56.7,36.37
56.75,36.37
56.8,36.37
56.85,36.37
56.9,36.37
56.95,36.37
57,36.37
57.05,36.37
57.1,36.37
57.15,36.37
57.2,36.37
57.25,36.37
57.3,36.37
57.35,36.37
57.4,36.37
57.45,36.37
57.5,36.37
57.55,36.37
57.6,36.37
57.65,36.37
57.7,36.37
57.75,36.37
57.8,36.37
57.85,36.37
57.9,36.37
57.95,36.37
58,36.37
58.05,36.37
58.1,36.37
58.15,36.37
58.2,36.37
58.25,36.37
58.3,36.37
58.35,36.37
58.4,36.37
58.45,36.37
58.5,36.37
58.55,36.37
58.6,36.37
58.65,36.37
58.7,36.37
58.75,36.37
58.8,36.37
58.85,36.37
58.9,36.37
58.95,36.37
59,36.37
59.05,36.37
59.1,36.37
59.15,36.37
59.2,36.37
59.25,36.37
59.3,36.43
59.35,36.43
59.4,36.43
59.45,36.43
59.5,36.43
59.55,36.43
59.6,36.43
59.65,36.43
59.7,36.43
59.75,36.43
59.8,36.43
59.85,36.43
59.9,36.43
59.95,36.43
60,36.43
60.05,36.43
60.1,36.43
60.15,36.43
60.2,36.43
60.25,36.43
60.3,36.37
60.35,36.37
60.4,36.37
60.45,36.37
60.5,36.37
60.55,36.37
60.6,36.37
60.65,36.37
60.7,36.37
60.75,36.43
60.8,36.43
60.85,36.43
60.9,36.43
60.95,36.43
61,36.43
61.05,36.43
61.1,36.43
61.15,36.43
61.2,36.43
61.25,36.43
61.3,36.43
61.35,36.43
61.4,36.43
61.45,36.43
61.5,36.43
61.55,36.43
61.6,36.43
61.65,36.43
61.7,36.43
61.75,36.43
61.8,36.43
61.85,36.43
61.9,36.43
61.95,36.43
62,36.43
62.05,36.43
62.1,36.43
62.15,36.43
62.2,36.43
62.25,36.43
62.3,36.43
62.35,36.43
62.4,36.43
62.45,36.43
62.5,36.43
62.55,36.43
62.6,36.43
62.65,36.43
62.7,36.43
62.75,36.43
62.8,36.43
62.85,36.43
62.9,36.43
62.95,36.43
63,36.43
63.05,36.43
63.1,36.43
63.15,36.43
63.2,36.43
63.25,36.43
63.3,36.43
63.35,36.43
63.4,36.43
63.45,36.43
63.5,36.43
63.55,36.43
63.6,36.43
63.65,36.43
63.7,36.43
63.75,36.43
63.8,36.43
63.85,36.43
63.9,36.43
63.95,36.43
64,36.43
64.05,36.43
64.1,36.43
64.15,36.43
64.2,36.43
64.25,36.43
64.3,36.43
64.35,36.43
64.4,36.43
64.45,36.43
64.5,36.43
64.55,36.43
64.6,36.43
64.65,36.43
64.7,36.43
64.75,36.43
64.8,36.43
64.85,36.43
64.9,36.43
64.95,36.43
65,36.43
65.05,36.43
65.1,36.43
65.15,36.43
65.2,36.43
65.25,36.43
65.3,36.43
65.35,36.43
65.4,36.43
65.45,36.43
65.5,36.43
65.55,36.43
65.6,36.43
65.65,36.43
65.7,36.43
65.75,36.43
65.8,36.43
65.85,36.43
65.9,36.43
65.95,36.43
66,36.43
66.05,36.43
66.1,36.43
66.15,36.43
66.2,36.43
66.25,36.43
66.3,36.43
66.35,36.43
66.4,36.43
66.45,36.43
66.5,36.43
66.55,36.43
66.6,36.43
66.65,36.43
66.7,36.43
66.75,36.43
66.8,36.43
66.85,36.43
66.9,36.43
66.95,36.43
67,36.43
67.05,36.43
67.1,36.43
67.15,36.43
67.2,36.43
67.25,36.43
67.3,36.43
67.35,36.43
67.4,36.43
67.45,36.43
67.5,36.43
67.55,36.43
67.6,36.43
67.65,36.43
67.7,36.43
67.75,36.43
67.8,36.5
67.85,36.5
67.9,36.5
67.95,36.5
68,36.5
68.05,36.5
68.1,36.5
68.15,36.5
68.2,36.5
68.25,36.5
68.3,36.5
68.35,36.5
68.4,36.5
68.45,36.5
68.5,36.5
68.55,36.5
68.6,36.5
68.65,36.5
68.7,36.5
68.75,36.5
68.8,36.5
68.85,36.5
68.9,36.5
68.95,36.5
69,36.5
69.05,36.5
69.1,36.5
69.15,36.5
69.2,36.5
69.25,36.5
69.3,36.5
69.35,36.5
69.4,36.5
69.45,36.5
69.5,36.5
69.55,36.5
69.6,36.5
69.65,36.5
69.7,36.5
69.75,36.5
69.8,36.5
69.85,36.5
69.9,36.5
69.95,36.5
70,36.5
70.05,36.5
70.1,36.5
70.15,36.5
70.2,36.5
70.25,36.5
70.3,36.5
70.35,36.5
70.4,36.5
70.45,36.5
70.5,36.5
70.55,36.5
70.6,36.5
70.65,36.5
70.7,36.5
70.75,36.5
70.8,36.5
70.85,36.5
70.9,36.5
70.95,36.5
71,36.5
71.05,36.5
71.1,36.5
71.15,36.5
71.2,36.5
71.25,36.5
71.3,36.5
71.35,36.5
71.4,36.5
71.45,36.5
71.5,36.5
71.55,36.5
71.6,36.5
71.65,36.5
71.7,36.5
71.75,36.5
71.8,36.5
71.85,36.5
71.9,36.5
71.95,36.5
72,36.5
72.05,36.5
72.1,36.5
72.15,36.5
72.2,36.5
72.25,36.5
72.3,36.5
72.35,36.5
72.4,36.5
72.45,36.5
72.5,36.5
72.55,36.5
72.6,36.5
72.65,36.5
72.7,36.5
72.75,36.5
72.8,36.5
72.85,36.5
72.9,36.5
72.95,36.5
73,36.5
73.05,36.5
73.1,36.5
73.15,36.5
73.2,36.5
73.25,36.5
73.3,36.5
73.35,36.5
73.4,36.5
73.45,36.5
73.5,36.5
73.55,36.5
73.6,36.5
73.65,36.5
73.7,36.5
73.75,36.5
73.8,36.5
73.85,36.5
73.9,36.5
73.95,36.5
74,36.5
74.05,36.5
74.1,36.5
74.15,36.5
74.2,36.5
74.25,36.5
74.3,36.5
74.35,36.5
74.4,36.5
74.45,36.5
74.5,36.5
74.55,36.5
74.6,36.5
74.65,36.5
74.7,36.5
74.75,36.5
74.8,36.56
74.85,36.56
74.9,36.56
74.95,36.56
75,36.56
75.05,36.56
75.1,36.56
75.15,36.56
75.2,36.56
75.25,36.56
75.3,36.56
75.35,36.56
75.4,36.56
75.45,36.56
75.5,36.56
75.55,36.56
75.6,36.56
75.65,36.56
75.7,36.56
75.75,36.56
75.8,36.56
75.85,36.56
75.9,36.56
75.95,36.56
76,36.56
76.05,36.56
76.1,36.56
76.15,36.56
76.2,36.56
76.25,36.56
76.3,36.56
76.35,36.56
76.4,36.56
76.45,36.56
76.5,36.56
76.55,36.56
76.6,36.56
76.65,36.56
76.7,36.56
76.75,36.56
76.8,36.56
76.85,36.56
76.9,36.56
76.95,36.56
77,36.56
77.05,36.56
77.1,36.56
77.15,36.56
77.2,36.56
77.25,36.56
77.3,36.56
77.35,36.56
77.4,36.56
77.45,36.56
77.5,36.56
77.55,36.56
77.6,36.56
77.65,36.56
77.7,36.56
77.75,36.56
77.8,36.5
77.85,36.5
77.9,36.5
77.95,36.5
78,36.5
78.05,36.5
78.1,36.5
78.15,36.5
78.2,36.5
78.25,36.56
78.3,36.56
78.35,36.56
78.4,36.56
78.45,36.56
78.5,36.56
78.55,36.56
78.6,36.56
78.65,36.56
78.7,36.56
78.75,36.56
78.8,36.56
78.85,36.56
78.9,36.56
78.95,36.56
79,36.56
79.05,36.56
79.1,36.56
79.15,36.56
79.2,36.56
79.25,36.56
79.3,36.56
79.35,36.56
79.4,36.56
79.45,36.56
79.5,36.56
79.55,36.56
79.6,36.56
79.65,36.56
79.7,36.56
79.75,36.56
79.8,36.56
79.85,36.56
79.9,36.56
79.95,36.56
80,36.56
80.05,36.56
80.1,36.56
80.15,36.56
80.2,36.56
80.25,36.56
80.3,36.56
80.35,36.56
80.4,36.56
80.45,36.56
80.5,36.56
80.55,36.56
80.6,36.56
80.65,36.56
80.7,36.56
80.75,36.56
80.8,36.56
80.85,36.56
80.9,36.56
80.95,36.56
81,36.56
81.05,36.56
81.1,36.56
81.15,36.56
81.2,36.56
81.25,36.56
81.3,36.56
81.35,36.56
81.4,36.56
81.45,36.56
81.5,36.56
81.55,36.56
81.6,36.56
81.65,36.56
81.7,36.56
81.75,36.56
81.8,36.56
81.85,36.56
81.9,36.56
81.95,36.56
82,36.56
82.05,36.56
82.1,36.56
82.15,36.56
82.2,36.56
82.25,36.56
82.3,36.56
82.35,36.56
82.4,36.56
82.45,36.56
82.5,36.56
82.55,36.56
82.6,36.56
82.65,36.56
82.7,36.56
82.75,36.56
82.8,36.62
82.85,36.62
82.9,36.62
82.95,36.62
83,36.62
83.05,36.62
83.1,36.62
83.15,36.62
83.2,36.62
83.25,36.62
83.3,36.62
83.35,36.62
83.4,36.62
83.45,36.62
83.5,36.62
83.55,36.62
83.6,36.62
83.65,36.62
83.7,36.62
83.75,36.62
83.8,36.62
83.85,36.62
83.9,36.62
83.95,36.62
84,36.62
84.05,36.62
84.1,36.62
84.15,36.62
84.2,36.62
84.25,36.62
84.3,36.62
84.35,36.62
84.4,36.62
84.45,36.62
84.5,36.62
84.55,36.62
84.6,36.62
84.65,36.62
84.7,36.62
84.75,36.62
84.8,36.62
84.85,36.62
84.9,36.62
84.95,36.62
85,36.62
85.05,36.62
85.1,36.62
85.15,36.62
85.2,36.62
85.25,36.62
85.3,36.62
85.35,36.62
85.4,36.62
85.45,36.62
85.5,36.62
85.55,36.62
85.6,36.62
85.65,36.62
85.7,36.62
85.75,36.62
85.8,36.68
85.85,36.68
85.9,36.68
85.95,36.68
86,36.68
86.05,36.68
86.1,36.68
86.15,36.68
86.2,36.68
86.25,36.68
86.3,36.68
86.35,36.68
86.4,36.68
86.45,36.68
86.5,36.68
86.55,36.68
86.6,36.68
86.65,36.68
86.7,36.68
86.75,36.68
86.8,36.68
86.85,36.68
86.9,36.68
86.95,36.68
87,36.68
87.05,36.68
87.1,36.68
87.15,36.68
87.2,36.68
87.25,36.68
87.3,36.68
87.35,36.68
87.4,36.68
87.45,36.68
87.5,36.68
87.55,36.68
87.6,36.68
87.65,36.68
87.7,36.68
87.75,36.68
87.8,36.68
87.85,36.68
87.9,36.68
87.95,36.68
88,36.68
88.05,36.68
88.1,36.68
88.15,36.68
88.2,36.68
88.25,36.68
88.3,36.68
88.35,36.68
88.4,36.68
88.45,36.68
88.5,36.68
88.55,36.68
88.6,36.68
88.65,36.68
88.7,36.68
88.75,36.68
88.8,36.68
88.85,36.68
88.9,36.68
88.95,36.68
89,36.68
89.05,36.68
89.1,36.68
89.15,36.68
89.2,36.68
89.25,36.68
89.3,36.68
89.35,36.68
89.4,36.68
89.45,36.68
89.5,36.68
89.55,36.68
89.6,36.68
89.65,36.68
89.7,36.68
89.75,36.68
89.8,36.68
89.85,36.68
89.9,36.68
89.95,36.68
90,36.68
90.05,36.68
90.1,36.68
90.15,36.68
90.2,36.68
