35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.81,35.81,35.81,35.81,35.81,35.81,35.81,35.81,35.81,35.81,35.81,35.93,35.93,35.93,35.93,35.93,35.93,35.93,35.93,35.93,35.93,36,36,36,36,36,36,36,36,36,36,36.12,36.12,36.12,36.12,36.12,36.12,36.12,36.12,36.12,36.12,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.5,36.56,36.56,36.56,36.56,36.56,36.56,36.56,36.56,36.56,36.56,36.68,36.68,36.68,36.68,36.68,36.68,36.68,36.68,36.68,36.68,36.81,36.81,36.81,36.81,36.81,36.81,36.81,36.81,36.81,36.81,37,37,37,37,37,37,37,37,37,37,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.37,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.62,37.62,37.62,37.62,37.62,37.62,37.62,37.62,37.62,37.62,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.93,37.93,37.93,37.93,37.93,37.93,37.93,37.93,37.93,37.93,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.18,38.31,38.37,38.37,38.37,38.37,38.37,38.37,38.37,38.37,38.37,38.37,38.56,38.56,38.56,38.56,38.56,38.56,38.56,38.56,38.56,38.56,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.93,38.93,38.93,38.93,38.93,38.93,38.93,38.93,38.93,38.93,39.06,39.06,39.06,39.06,39.06,39.06,39.06,39.06,39.06,39.06,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.18,39.25,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.31,39.43,39.43,39.43,39.43,39.43,39.43,39.43,39.43,39.43,39.43,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.56,39.56,39.56,39.56,39.56,39.56,39.56,39.56,39.56,39.56,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.81,39.87,39.87,39.87,39.87,39.87,39.87,39.87,39.87,39.87,39.87,39.93,39.93,39.93,39.93,39.93,39.93,39.93,39.93,39.93,39.93,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.12,40.12,40.12,40.12,40.12,40.12,40.12,40.12,40.12,40.12,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.37,40.37,40.37,40.37,40.37,40.37,40.37,40.37,40.37,40.37,40.37,40.5,40.5,40.5,40.5,40.5,40.5,40.5,40.5,40.5,40.5,40.56,40.56,40.56,40.56,40.56,40.56,40.56,40.56,40.56,40.56,40.62,40.62,40.62,40.62,40.62,40.62,40.62,40.62,40.62,40.62,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.87,40.87,40.87,40.87,40.87,40.87,40.87,40.87,40.87,40.87,40.93,40.93,40.93,40.93,40.93,40.93,40.93,40.93,40.93,40.93,41,41,41,41,41,41,41,41,41,41,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.31,41.31,41.31,41.31,41.31,41.31,41.31,41.31,41.31,41.31,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.37,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.56,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.87,41.87,41.87,41.87,41.87,41.87,41.87,41.87,41.87,41.87,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.06,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.18,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.25,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.37,42.37,42.37,42.37,42.37,42.37,42.37,42.37,42.37,42.37,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.43,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.87,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.56,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62
